name,level,city,county,state,country,cases,deaths,recovered,tested,active,population,populationDensity,lat,long,url,rating,tz,featureId,countryId,stateId,hospitalized,aggregate,discharged,countyId,publishedDate
"Payette County, Idaho, United States",county,,Payette County,Idaho,United States,11,1,,,,23951,22.55062350602497,43.9726420758514,-116.715871229325,https://services1.arcgis.com/CNPdEkvnGl65jCX8/arcgis/rest/services/iyptX/FeatureServer/0/query?f=json&where=1=1&returnGeometry=false&outFields=*,0.49019607843137253,America/Boise,fips:16075,iso1:US,iso2:US-ID,,county,,fips:16075,
"Power County, Idaho, United States",county,,Power County,Idaho,United States,2,0,,,,7681,2.0609846294231513,42.7191865,-112.81157400000001,https://services1.arcgis.com/CNPdEkvnGl65jCX8/arcgis/rest/services/iyptX/FeatureServer/0/query?f=json&where=1=1&returnGeometry=false&outFields=*,0.49019607843137253,America/Boise,fips:16077,iso1:US,iso2:US-ID,,county,,fips:16077,
"Shoshone County, Idaho, United States",county,,Shoshone County,Idaho,United States,0,0,,,,12882,1.8824773189323372,47.500893999999995,-115.644459,https://services1.arcgis.com/CNPdEkvnGl65jCX8/arcgis/rest/services/iyptX/FeatureServer/0/query?f=json&where=1=1&returnGeometry=false&outFields=*,0.49019607843137253,America/Denver,fips:16079,iso1:US,iso2:US-ID,,county,,fips:16079,
"Idaho, United States",state,,,Idaho,United States,1737,48,,,,1787065,8.25335117646103,45.495,-114.14349999999999,https://services1.arcgis.com/CNPdEkvnGl65jCX8/arcgis/rest/services/iyptX/FeatureServer/0/query?f=json&where=1=1&returnGeometry=false&outFields=*,0.4117647058823529,America/Boise,iso2:US-ID,iso1:US,iso2:US-ID,,county,,,
"Adams County, Illinois, United States",county,,Adams County,Illinois,United States,29,0,,0,,65435,29.004637741625157,39.97854654790705,-91.212524,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17001,iso1:US,iso2:US-IL,,county,,fips:17001,
"Alexander County, Illinois, United States",county,,Alexander County,Illinois,United States,2,0,,0,,5761,8.766240542090063,37.1527035,-89.32565399999999,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17003,iso1:US,iso2:US-IL,,county,,fips:17003,
"Bond County, Illinois, United States",county,,Bond County,Illinois,United States,4,1,,0,,16426,16.556936786458206,38.884418999999994,-89.44485449999999,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17005,iso1:US,iso2:US-IL,,county,,fips:17005,
"Boone County, Illinois, United States",county,,Boone County,Illinois,United States,33,3,,0,,53544,73.39730519155671,42.323682999999996,-88.823013,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17007,iso1:US,iso2:US-IL,,county,,fips:17007,
"Brown County, Illinois, United States",county,,Brown County,Illinois,United States,0,0,,0,,6578,8.23873083861072,39.972547,-90.71393499999999,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17009,iso1:US,iso2:US-IL,,county,,fips:17009,
"Bureau County, Illinois, United States",county,,Bureau County,Illinois,United States,8,0,,0,,32628,14.400309726955244,41.3669065,-89.51302799999999,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17011,iso1:US,iso2:US-IL,,county,,fips:17011,
"Calhoun County, Illinois, United States",county,,Calhoun County,Illinois,United States,1,0,,0,,4739,6.45864531533959,39.1339112778648,-90.69379408165635,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17013,iso1:US,iso2:US-IL,,county,,fips:17013,
"Carroll County, Illinois, United States",county,,Carroll County,Illinois,United States,6,1,,0,,14305,11.829708316463181,42.06401466787,-90.001321309113,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17015,iso1:US,iso2:US-IL,,county,,fips:17015,
"Cass County, Illinois, United States",county,,Cass County,Illinois,United States,2,0,,0,,12147,12.244479887587108,39.998538499999995,-90.2890285,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17017,iso1:US,iso2:US-IL,,county,,fips:17017,
"Champaign County, Illinois, United States",county,,Champaign County,Illinois,United States,95,4,,0,,209689,80.99087036154664,40.139851,-88.1961555,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17019,iso1:US,iso2:US-IL,,county,,fips:17019,
"Christian County, Illinois, United States",county,,Christian County,Illinois,United States,27,4,,0,,32304,17.41662071993785,39.5861,-89.28024049999999,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17021,iso1:US,iso2:US-IL,,county,,fips:17021,
"Clark County, Illinois, United States",county,,Clark County,Illinois,United States,4,0,,0,,15441,11.787621185352238,39.32243239351814,-87.77277999999998,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17023,iso1:US,iso2:US-IL,,county,,fips:17023,
"Clay County, Illinois, United States",county,,Clay County,Illinois,United States,1,0,,0,,13184,10.842763149728258,38.757444,-88.473795,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17025,iso1:US,iso2:US-IL,,county,,fips:17025,
"Clinton County, Illinois, United States",county,,Clinton County,Illinois,United States,45,0,,0,,37562,28.746753215739933,38.5795075,-89.422671,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17027,iso1:US,iso2:US-IL,,county,,fips:17027,
"Coles County, Illinois, United States",county,,Coles County,Illinois,United States,16,0,,0,,50621,38.34971392020085,39.530221499999996,-88.216126,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17029,iso1:US,iso2:US-IL,,county,,fips:17029,
"Crawford County, Illinois, United States",county,,Crawford County,Illinois,United States,4,0,,0,,18667,16.108064872647457,39.014367,-87.731286,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17033,iso1:US,iso2:US-IL,,county,,fips:17033,
"Cumberland County, Illinois, United States",county,,Cumberland County,Illinois,United States,2,0,,0,,10766,11.939498860681798,39.275043,-88.239336,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17035,iso1:US,iso2:US-IL,,county,,fips:17035,
"DeKalb County, Illinois, United States",county,,DeKalb County,Illinois,United States,55,1,,0,,104897,63.922218485404215,41.8909545,-88.7649775,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17037,iso1:US,iso2:US-IL,,county,,fips:17037,
"De Witt County, Illinois, United States",county,,De Witt County,Illinois,United States,1,0,,0,,15638,14.887785736825604,40.166005999999996,-88.8618245,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17039,iso1:US,iso2:US-IL,,county,,fips:17039,
"Douglas County, Illinois, United States",county,,Douglas County,Illinois,United States,12,0,,0,,19465,18.006052587084806,39.76569549999999,-88.2051055,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17041,iso1:US,iso2:US-IL,,county,,fips:17041,
"DuPage County, Illinois, United States",county,,DuPage County,Illinois,United States,1761,90,,0,,922921,1058.6422151578213,41.839563999999996,-88.0885695,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17043,iso1:US,iso2:US-IL,,county,,fips:17043,
"Edgar County, Illinois, United States",county,,Edgar County,Illinois,United States,0,0,,0,,17161,10.608890928767272,39.67987900067685,-87.750202,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17045,iso1:US,iso2:US-IL,,county,,fips:17045,
"Edwards County, Illinois, United States",county,,Edwards County,Illinois,United States,0,0,,0,,6395,11.035613191418863,38.41287749999999,-88.04480000000001,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17047,iso1:US,iso2:US-IL,,county,,fips:17047,
"Effingham County, Illinois, United States",county,,Effingham County,Illinois,United States,4,1,,0,,34008,27.291263096522744,39.063554999999994,-88.58372399999999,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17049,iso1:US,iso2:US-IL,,county,,fips:17049,
"Fayette County, Illinois, United States",county,,Fayette County,Illinois,United States,15,1,,0,,21336,11.3466038926185,38.977119,-88.97544549999999,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17051,iso1:US,iso2:US-IL,,county,,fips:17051,
"Ford County, Illinois, United States",county,,Ford County,Illinois,United States,6,1,,0,,12961,10.278361022100736,40.698097,-88.19591349999999,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17053,iso1:US,iso2:US-IL,,county,,fips:17053,
"Franklin County, Illinois, United States",county,,Franklin County,Illinois,United States,5,0,,0,,38469,34.42102832807019,37.993596999999994,-88.9411015,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17055,iso1:US,iso2:US-IL,,county,,fips:17055,
"Fulton County, Illinois, United States",county,,Fulton County,Illinois,United States,1,0,,0,,34340,14.986209857768154,40.449406499999995,-90.1619825,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17057,iso1:US,iso2:US-IL,,county,,fips:17057,
"Gallatin County, Illinois, United States",county,,Gallatin County,Illinois,United States,2,0,,0,,4828,5.659296973727837,37.7449655,-88.2008805,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17059,iso1:US,iso2:US-IL,,county,,fips:17059,
"Greene County, Illinois, United States",county,,Greene County,Illinois,United States,1,0,,0,,12969,9.153721621196024,39.31966,-90.38517949999999,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17061,iso1:US,iso2:US-IL,,county,,fips:17061,
"Grundy County, Illinois, United States",county,,Grundy County,Illinois,United States,26,0,,0,,51054,45.59359270313232,41.2856795,-88.41842449999999,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17063,iso1:US,iso2:US-IL,,county,,fips:17063,
"Hamilton County, Illinois, United States",county,,Hamilton County,Illinois,United States,1,0,,0,,8116,7.176255397901182,38.081728999999996,-88.5384985,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17065,iso1:US,iso2:US-IL,,county,,fips:17065,
"Hancock County, Illinois, United States",county,,Hancock County,Illinois,United States,3,0,,0,,17708,8.379772403452574,40.4161445,-91.20574249999999,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17067,iso1:US,iso2:US-IL,,county,,fips:17067,
"Hardin County, Illinois, United States",county,,Hardin County,Illinois,United States,0,0,,0,,3821,8.117841252730722,37.5007875,-88.2382205,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17069,iso1:US,iso2:US-IL,,county,,fips:17069,
"Henderson County, Illinois, United States",county,,Henderson County,Illinois,United States,2,0,,0,,6646,6.480662847496339,40.8525977927691,-90.98531123179399,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17071,iso1:US,iso2:US-IL,,county,,fips:17071,
"Henry County, Illinois, United States",county,,Henry County,Illinois,United States,30,0,,0,,48913,22.809803122493772,41.366804,-90.147138,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17073,iso1:US,iso2:US-IL,,county,,fips:17073,
"Iroquois County, Illinois, United States",county,,Iroquois County,Illinois,United States,13,0,,0,,27114,9.346986729535283,40.7481345,-87.828859,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17075,iso1:US,iso2:US-IL,,county,,fips:17075,
"Jackson County, Illinois, United States",county,,Jackson County,Illinois,United States,44,5,,0,,56750,36.255863165338766,37.7586175,-89.41572599999999,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17077,iso1:US,iso2:US-IL,,county,,fips:17077,
"Jasper County, Illinois, United States",county,,Jasper County,Illinois,United States,20,2,,0,,9610,7.440905001272741,39.0112055,-88.15383849999999,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17079,iso1:US,iso2:US-IL,,county,,fips:17079,
"Jefferson County, Illinois, United States",county,,Jefferson County,Illinois,United States,32,0,,0,,37684,24.85766389344596,38.300858,-88.92440049999999,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17081,iso1:US,iso2:US-IL,,county,,fips:17081,
"Jersey County, Illinois, United States",county,,Jersey County,Illinois,United States,8,0,,0,,21773,22.258307272615564,39.0926805,-90.37477999999999,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17083,iso1:US,iso2:US-IL,,county,,fips:17083,
"Jo Daviess County, Illinois, United States",county,,Jo Daviess County,Illinois,United States,12,0,,0,,21235,13.251692631921602,42.351195011481295,-90.28808849999999,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17085,iso1:US,iso2:US-IL,,county,,fips:17085,
"Johnson County, Illinois, United States",county,,Johnson County,Illinois,United States,2,0,,0,,12417,13.718414752951972,37.447419999999994,-88.8766665,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17087,iso1:US,iso2:US-IL,,county,,fips:17087,
"Kane County, Illinois, United States",county,,Kane County,Illinois,United States,638,31,,0,,532403,391.88608535804036,41.936906,-88.42008899999999,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17089,iso1:US,iso2:US-IL,,county,,fips:17089,
"Kankakee County, Illinois, United States",county,,Kankakee County,Illinois,United States,278,12,,0,,109862,62.19029537892794,41.14630580163775,-87.888903,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17091,iso1:US,iso2:US-IL,,county,,fips:17091,
"Kendall County, Illinois, United States",county,,Kendall County,Illinois,United States,138,3,,0,,128990,154.746417664625,41.590845,-88.4278595,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17093,iso1:US,iso2:US-IL,,county,,fips:17093,
"Knox County, Illinois, United States",county,,Knox County,Illinois,United States,10,0,,0,,49699,26.672924358025085,40.9318065,-90.214449,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17095,iso1:US,iso2:US-IL,,county,,fips:17095,
"Lake County, Illinois, United States",county,,Lake County,Illinois,United States,2216,82,,0,,696535,572.0516110257495,42.32429048948995,-87.9794552826193,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17097,iso1:US,iso2:US-IL,,county,,fips:17097,
"LaSalle County, Illinois, United States",county,,LaSalle County,Illinois,United States,30,1,,0,,108669,36.54916544112082,41.278569,-88.87672,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17099,iso1:US,iso2:US-IL,,county,,fips:17099,
"Lawrence County, Illinois, United States",county,,Lawrence County,Illinois,United States,2,0,,0,,15678,16.172192348405332,38.710330323726495,-87.70438999999999,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17101,iso1:US,iso2:US-IL,,county,,fips:17101,
"Lee County, Illinois, United States",county,,Lee County,Illinois,United States,17,0,,0,,34096,18.039079372020094,41.74844399999999,-89.285056,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17103,iso1:US,iso2:US-IL,,county,,fips:17103,
"Livingston County, Illinois, United States",county,,Livingston County,Illinois,United States,17,1,,0,,35648,13.140732477629873,40.865384,-88.58317,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17105,iso1:US,iso2:US-IL,,county,,fips:17105,
"Logan County, Illinois, United States",county,,Logan County,Illinois,United States,4,0,,0,,28618,17.834351267849033,40.121167,-89.37365299999999,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17107,iso1:US,iso2:US-IL,,county,,fips:17107,
"McDonough County, Illinois, United States",county,,McDonough County,Illinois,United States,3,0,,0,,29682,19.425684845631462,40.457768,-90.67763099999999,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17109,iso1:US,iso2:US-IL,,county,,fips:17109,
"McHenry County, Illinois, United States",county,,McHenry County,Illinois,United States,351,17,,0,,307774,194.17883694390733,42.32477743370855,-88.45281449999999,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17111,iso1:US,iso2:US-IL,,county,,fips:17111,
"McLean County, Illinois, United States",county,,McLean County,Illinois,United States,86,3,,0,,171517,55.77058948549847,40.519263499999994,-88.86430849999999,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17113,iso1:US,iso2:US-IL,,county,,fips:17113,
"Macon County, Illinois, United States",county,,Macon County,Illinois,United States,55,9,,0,,104009,68.55239283302734,39.854206500000004,-88.981505,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,0.5490196078431373,America/Chicago,fips:17115,iso1:US,iso2:US-IL,,county,,fips:17115,
